username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;cluster
danny_azuldelaU;2017-05-26 12:22;0.0;0.0;Si se va a quedar Mora me traigo solamente a Sagal , más Ubilla y Zacarías creo que tenemos arriba más algún juvenil.;;;;868140396156772352;https://twitter.com/danny_azuldelaU/status/868140396156772352;0
dannyco02014822;2017-05-10 16:54;0.0;0.0;si disponbilidad carbamazepina 200 mg quien interedo vendo telf 04123869754 textos mensaje;;;;862410651658063873;https://twitter.com/dannyco02014822/status/862410651658063873;1
danssseule;2017-04-10 13:56;8.0;5.0;Para las heridas, betadine y tiempo. Lo primero te lo venden, lo segundo te lo quitan. Aunque eso no te lo dicen.;;;;851493986644701184;https://twitter.com/danssseule/status/851493986644701184;0
DanusioBarbosad;2017-06-03 19:12;0.0;0.0;PT confirma Gleisi Hoffmann como nova presidente do partido http:// congressoemfoco.uol.com.br/noticias/pt-co nfirma-gleisi-hoffmann-como-nova-presidente-do-partido/ …;;;;871142498978201601;https://twitter.com/DanusioBarbosad/status/871142498978201601;0
dariases;2017-03-20 15:26;0.0;0.0;tendrán disponible crema Betarretín ?;;;;843906530135212032;https://twitter.com/dariases/status/843906530135212032;2
DarknesSeeker;2017-04-25 15:09;0.0;1.0;Si bueno, Ventus tiene 2000 años y sale en Ux, so (?);;;;856948243422474248;https://twitter.com/DarknesSeeker/status/856948243422474248;0
dasilram;2017-04-24 15:09;0.0;0.0;@LocatelVzla_ATC Buenas tardes queria confirmar la existencia de Tamsulon en Locatel Las Delicias en Maracay, por favor;;@LocatelVzla_ATC;;856585900360437760;https://twitter.com/dasilram/status/856585900360437760;1
david_ale82;2017-05-23 17:49;0.0;0.0;@trafficVALENCIA buenas tardes, sabrán en farmacia puedo conseguir TRANGOREX , ES DE SUMA URGENCIA. muchas gracias.;;@trafficVALENCIA;;867135298081349633;https://twitter.com/david_ale82/status/867135298081349633;2
davidjahir1;2017-04-04 19:25;0.0;0.0;como saver cunto dinero tenemos que los da youtube: http:// youtu.be/sH2GotmdtkE?a vía @YouTube;;@YouTube;;849402505947754497;https://twitter.com/davidjahir1/status/849402505947754497;0
DavidLaambii;2017-05-16 23:15;0.0;0.0;Mañana Único día que entramos tarde y yo me tengo que levantar igual tempra a estudiar;;;;864680757956145153;https://twitter.com/DavidLaambii/status/864680757956145153;0
davilfrancisco;2017-04-02 09:27;0.0;0.0;@QuimioterapiaO buenas días tienen estas disponibles Adriamicina dexrazoxano palonosetron;;@QuimioterapiaO;;848527395514667008;https://twitter.com/davilfrancisco/status/848527395514667008;2
davincci7;2017-05-14 14:04;0.0;0.0;Urgente!! Cambio Epamin por alprazolan. ...Necesito con carácter de urgencia para mi madre!;;;;863817391112941569;https://twitter.com/davincci7/status/863817391112941569;1
dayana35_guerra;2017-05-23 09:12;0.0;0.0;@LocatelVzla_ATC Hola buenos días tendrán disponibilidad de RISPERIDONA 1mg gracias y feliz día;;@LocatelVzla_ATC;;867005404445904896;https://twitter.com/dayana35_guerra/status/867005404445904896;2
dayanavcardenas;2017-04-25 15:24;0.0;0.0;. Hola buenas tardes tengo amikacina de 500mgr;;;;856951946799919104;https://twitter.com/dayanavcardenas/status/856951946799919104;1
DaysBarosic;2017-03-27 09:44;0.0;0.0;se necesita CEFADROXILO PEDIATRICO quien tenga para vender o sepa donde encontrar avisar ,gracias de ante mano;;;;846357136154279937;https://twitter.com/DaysBarosic/status/846357136154279937;2
dcalamardo;2017-05-30 18:29;1.0;4.0;estoy seguro que éste cambio convertirá a la AAP en modelo de otras Asociaciones deportivas https:// twitter.com/TucanPereyra/s tatus/869677434614009857 …;;;;869682139406749697;https://twitter.com/dcalamardo/status/869682139406749697;0
DDiazMartin;2017-05-26 11:39;2.0;2.0;Hoy Luxemburgo, en la OTAN , dio una lección de diversidad y modernidad al mundo. Aún tenemos tanto que aprender. pic.twitter.com/DKDHZHhueh;;;;868129445009379329;https://twitter.com/DDiazMartin/status/868129445009379329;0
de_ozal;2017-04-28 15:56;0.0;0.0;- me dolera muchisimo pero tengo que aprender ah vivir sin usted y aunque sea ultimo que aga pero te tengo que olvidar :'( :'(;;;;858047333606576128;https://twitter.com/de_ozal/status/858047333606576128;0
DeboraSchmidt99;2017-05-29 18:05;0.0;0.0;Nas ganas te tengo — Quién sos? Jaja https:// curiouscat.me/DeboraSchmidt/ post/155624334?t=1496095555 …;;;;869313885035278339;https://twitter.com/DeboraSchmidt99/status/869313885035278339;0
Decaraalpublico;2017-05-07 18:10;0.0;1.0;Daktarin para donde? Y señale la ingle ginecológico? si y el bucal perdone, como?? que tengo hongos en el culo y en la boca pic.twitter.com/Hds9rq52IB;;;;861342493232820224;https://twitter.com/Decaraalpublico/status/861342493232820224;0
DECOblogueras;2017-05-10 00:40;0.0;0.0;Nos das un RT? #decoracion #deco DIY: Haz tus propios adornos navideños low cost y consigue un rincón http:// tinyurl.com/m8h9ymx pic.twitter.com/OMgLeKWTqx;;;#decoracion #deco;862165394802573312;https://twitter.com/DECOblogueras/status/862165394802573312;0
DeDios1974;2017-04-10 19:15;0.0;0.0;@LDanieri http:// donamed.com/Compartir?idm= 6579 … en ese enlace tienen cefadroxilo;;@LDanieri;;851574477934735360;https://twitter.com/DeDios1974/status/851574477934735360;1
DEFENSEMHVICS;2017-05-30 01:13;0.0;0.0;El fármaco Lyrica ( pregabalina ): Muy baja eficacia, reacciones adversas pero muy vendido http:// fb.me/6bUE2R64x;;;;869421434535383041;https://twitter.com/DEFENSEMHVICS/status/869421434535383041;0
deibert__;2017-05-22 12:32;0.0;0.0;oye, pero tu estas hablando de adrenalina . tenemos que hacer algo, tenemos tiempo sin hacer algo;;;;866693222197846017;https://twitter.com/deibert__/status/866693222197846017;0
deiryplaza;2017-04-24 21:16;4.0;2.0;Farmarket de C.CURUMO. AVENIDA MEXICO y HORIZONTE tienen disponibilidad de PANTOPRAZOL MK 20MG 7TAB-BR . @DonaMed_VE @fundatiacruz;;@DonaMed_VE @fundatiacruz;;856678372340105217;https://twitter.com/deiryplaza/status/856678372340105217;1
DeiviGonzalezOK;2017-05-30 21:48;0.0;0.0;Me tengo que hacer el te Vick d mierda;;;;869732284580102145;https://twitter.com/DeiviGonzalezOK/status/869732284580102145;0
delciacarpio;2017-03-20 12:48;7.0;2.0;@DonaMed_VE En Maracay, para DONAR, tengo varios blister de LEPRIL ( Levosulpiride ) de 25mg Tabletas https:// twitter.com/delciacarpio/s tatus/842450768007421953 …;;@DonaMed_VE;;843866818775339008;https://twitter.com/delciacarpio/status/843866818775339008;1
deliciasazucar;2017-05-30 14:52;0.0;0.0;@FundacionBADAN Buen dia. Tienen Aldactone disponible para la venta?;;@FundacionBADAN;;869627675480141824;https://twitter.com/deliciasazucar/status/869627675480141824;2
Delimar84;2017-04-06 16:36;0.0;0.0;@FarmatotalMcy buenas tardes tendrán disponibilidad de sultamicilina 750 mg o Cefadroxilo de 500 mg;;@FarmatotalMcy;;850084816770957312;https://twitter.com/Delimar84/status/850084816770957312;2
DelphineBOESEL;2017-05-28 02:20;2.0;1.0;Otan -G7 : ventriloquie en Macronie https:// lesjours.fr/obsessions/in- bed-with-emmanuel-macron/ep3-ventriloquie/?utm_source=twitter&utm_medium=referral&utm_campaign=episode-sharing&utm_content=in-bed-with-emmanuel-macron+ep3-ventriloquie … via @Lesjoursfr;;@Lesjoursfr;;868713544522637312;https://twitter.com/DelphineBOESEL/status/868713544522637312;0
dembermodelista;2017-02-28 23:23;0.0;0.0;yo apoyo a AMLO pero exijo respuesta control y castigo a sus chapulines que no cambiaran por mucho perdón que seles otorgue;;;;836778802822860801;https://twitter.com/dembermodelista/status/836778802822860801;0
depakine;2017-03-29 05:10;0.0;0.0;"tu proximo twit: vendo One Plus One para piezas""... al tiempo... XDDDD""";;;;847012981108097024;https://twitter.com/depakine/status/847012981108097024;0
deportes_sc;2017-05-02 14:17;0.0;0.0;"Monchi: Tengo mucha ilusion por trabajar para construir la mejor Roma posible"" http:// elmejordeportes.blogspot.com.es/2017/05/monchi -tengo-mucha-ilusion-por-trabajar.html … #Calcio #SerieA #ASRoma""";;;#Calcio #SerieA #ASRoma;859472015606112256;https://twitter.com/deportes_sc/status/859472015606112256;0
DeportesCopeA;2017-06-04 16:19;20.0;19.0;"HIERRO : Esto es fútbol. Yo he perdido 2 ligas en el último minuto. Yo tengo esperanzas, no sé tú (al periodista que pregunta)"".""";;;;871461374215540737;https://twitter.com/DeportesCopeA/status/871461374215540737;0
DeportesKC;2017-03-01 19:50;3.0;14.0;Recuerda que en nuestra #RealidadBradfordística tenemos a Sebastián Giovinco en nuestras filas. Y a Reynoso le interesa mucho el calcio . https:// twitter.com/jpduranb/statu s/837087095906791426 …;;;#RealidadBradford;837087643435401216;https://twitter.com/DeportesKC/status/837087643435401216;0
desArmando_;2017-05-08 16:34;0.0;0.0;Si aun lo necesitan, en la farmacia @farmaciaveritax hay hidrocortisona !! ZULIA https:// twitter.com/JBELLOLEON/sta tus/860882524788199426 …;;@farmaciaveritax;;861680649048121344;https://twitter.com/desArmando_/status/861680649048121344;1
desireegm;2017-04-25 21:11;0.0;0.0;Buenas noches, ¿Aún disponible el Atenolol ? Requiero con urgencia. Gracias;;;;857039282070052865;https://twitter.com/desireegm/status/857039282070052865;2
desix1989;2017-05-25 20:59;0.0;0.0;Ya te veré llorando cuando algún hijo tenga asma, y no consigas salbutamol para ayudarlo a respirar.;;;;867908101218979840;https://twitter.com/desix1989/status/867908101218979840;0
devgruteam020;2017-05-25 11:24;0.0;0.0;no se ve bien la foto. pero pareciera una Tavor modificada comprada en costa rica que es el paraiso de venta de armas del mercado negro;;;;867763232454344704;https://twitter.com/devgruteam020/status/867763232454344704;0
DiabetesBySalud;2017-06-02 15:01;6.0;2.0;¿Cómo llevar un registro de tus niveles de glucosa ? Te tenemos 9 puntos indispensables: http:// ow.ly/u5E430ceChX pic.twitter.com/V0fDtMtl9N;;;;870716898459209728;https://twitter.com/DiabetesBySalud/status/870716898459209728;0
diannarojo;2017-05-02 14:46;1.0;1.0;Hartoooo!! Tengo en stand by mi blog , y fue un buen refresh todo lo que platicaste. Gracias! Un !!;;;;859479170023346178;https://twitter.com/diannarojo/status/859479170023346178;0
DiarioLaHora;2017-03-15 16:35;3.0;3.0;Conoce los precios low cost que ofrecerá Sky Airlines desde mañana http:// ow.ly/4y0Q309WxYO pic.twitter.com/acjhn0Vp05;;;;842111943229992960;https://twitter.com/DiarioLaHora/status/842111943229992960;0
DICOMUNICACION;2017-06-04 19:05;0.0;1.0;Chatbots: los nuevos y efectivos asistentes para ventas online http:// marketing4ecommerce.mx/chatbots-los-n uevos-efectivos-asistentes-ventas-online/ … vía @Mkt4eCommerceMX;;@Mkt4eCommerceMX;;871503159914639360;https://twitter.com/DICOMUNICACION/status/871503159914639360;0
Didier_Hurtado;2017-03-28 00:54;0.0;0.0;Lorelei Tarón , esposa de Falcao, confirma y dice todo lo que quieren los hinchas de Millonarios - RCN Radio http:// fb.me/8BORmNY21;;;;846586292922142720;https://twitter.com/Didier_Hurtado/status/846586292922142720;0
diego88gomez;2017-05-25 11:21;0.0;0.0;Hola tengo disponible Euthyrox de 25, 50 y 100 microgramos....Estoy en Valencia;;;;867762614004322304;https://twitter.com/diego88gomez/status/867762614004322304;1
DiegoDBU;2017-04-03 07:55;0.0;1.0;@AhoraEsCuandoFm @IglesiasDiego Me preguntaste si te conseguía Viagra pero no, no consigo;;@AhoraEsCuandoFm @IglesiasDiego;;848866545346523138;https://twitter.com/DiegoDBU/status/848866545346523138;0
DiegoGomezDe;2017-04-24 19:03;0.0;1.0;Viernes dol confirmado https:// curiouscat.me/2562125420;;;;856644734995050497;https://twitter.com/DiegoGomezDe/status/856644734995050497;0
Diegomartiin;2017-06-01 10:49;0.0;1.0;Que paja, mal ahí, nas ganas de cambiar el panorama.;;;;870291178197045248;https://twitter.com/Diegomartiin/status/870291178197045248;0
DiegoPe73224212;2017-04-11 18:59;0.0;0.0;@SOSmedicina Se necesita urgente Gemcitabina de 1 gr y de 200 mg por favor alguien q tenga, venda o sepa donde hay por favor;;@SOSmedicina;;851932658779246592;https://twitter.com/DiegoPe73224212/status/851932658779246592;2
DiegoPerotti16;2017-05-23 22:47;1.0;0.0;Rre tempra me tengo q levantar mañana;;;;867210476408754178;https://twitter.com/DiegoPerotti16/status/867210476408754178;0
DiegoVilla_9;2017-05-29 13:30;0.0;0.0;Buenas tardes disculpen, tendran disponibilidad de Neotigason de 25 mg o 10mg?;;;;869244662002982913;https://twitter.com/DiegoVilla_9/status/869244662002982913;2
dielopa81;2017-05-10 20:55;0.0;2.0;Me ofrezco a cuidarCOMER las Chocotortas que Foli no pueda. Mi culo nunca fue lindo así que no me importa.;;;;862471195157049344;https://twitter.com/dielopa81/status/862471195157049344;0
Diiiana_aranda;2017-05-16 19:48;0.0;0.0;-que te paso? +me atragante con saliva y ahora tengo un pollo, si hubiese sido con fernet bueeno La ame;;;;864628712049913856;https://twitter.com/Diiiana_aranda/status/864628712049913856;0
dilciacevedo;2017-03-29 09:58;0.0;0.0;@DROFARMA Buenos días, por favor ustedes disponen de METOTREXATO tab. 2.5 mg? Gracias;;@DROFARMA;;847085445020372992;https://twitter.com/dilciacevedo/status/847085445020372992;2
dilciacevedo;2017-03-29 11:36;0.0;0.0;Por favor, disponibilidad de METOTREXATE tab. 2.5 Mg. Gracias;;;;847110136455991296;https://twitter.com/dilciacevedo/status/847110136455991296;1
DipCiudadanos;2017-06-01 02:57;17.0;25.0;Estamos listos para comenzar y cambiar la historia de Jalisco. pic.twitter.com/fJWfgcF6zE;;;;870172341543686144;https://twitter.com/DipCiudadanos/status/870172341543686144;0
DipM_Lerin;2017-03-24 14:36;1.0;0.0;familias beneficiadas con jornada de desparasitación y venta de Nutrichicha por gestión de Mariana Lerín @M_ Lerin pic.twitter.com/psNoasi7uS;;@M_;;845343597180407810;https://twitter.com/DipM_Lerin/status/845343597180407810;0
DishnaPeque;2017-05-26 09:23;0.0;0.0;#NOTA Casi un desastre: el primer encuentro del presidente Donald Trump con sus aliados de la OTAN http:// dlvr.it/PFMt0v pic.twitter.com/ZnRt1Iw02K;;;#NOTA;868095186802323456;https://twitter.com/DishnaPeque/status/868095186802323456;0
Dixon_agd;2017-05-25 13:41;0.0;0.0;Apareció en Aragua la trileptal y en medio día se agotó... Ya aparecerán bachaqueros vendiéndola a sobreprecio gente inhumana!;;;;867797844761116672;https://twitter.com/Dixon_agd/status/867797844761116672;0
Dixon_agd;2017-05-25 13:42;0.0;0.0;"@MARACAYACTIVA Apareció en Aragua la trileptal y en medio día se agotó; Ya aparecerán bachaqueros vendiéndola a sobreprecio gente inhumana!";;@MARACAYACTIVA;;867798015737823232;https://twitter.com/Dixon_agd/status/867798015737823232;0
djadolforodrig1;2017-05-25 21:51;1.0;0.0;yo tengo pero estoy en bna si alguien puede venir a buscar el epamin avisen;;;;867921145810436096;https://twitter.com/djadolforodrig1/status/867921145810436096;1
djhanschile;2017-04-01 20:07;0.0;0.0;Retweeted retioCONCE ( @retioCONCE ): Se escuchan disparos a esta hora en sector bartio norte por ventus y lautaro... http:// fb.me/3NTALcTbB;;@retioCONCE;;848325914567991296;https://twitter.com/djhanschile/status/848325914567991296;0
DJT_ES;2017-05-30 07:57;0.0;4.0;Tenemos un déficit MASIVO con Alemania y pagan MUCHO MENOS de lo que deberían a la OTAN y ejército. Muy malo para los EU. Esto cambiará;;;;869523244424073216;https://twitter.com/DJT_ES/status/869523244424073216;0
Doblecena;2017-05-16 06:55;0.0;0.0;pero q pongan los precios... Un blíster de 10 de carbamazepina lo venden en 8 mil y pico;;;;864434227718303744;https://twitter.com/Doblecena/status/864434227718303744;0
docdieguito;2017-05-31 23:41;0.0;0.0;Confeccionó una receta correctamente decía ( Domperidona ) Moperidona (1=uno) por 20. En @Farmacity no me la quisieron vender. IRRISORIO;;@Farmacity;;870123209668087808;https://twitter.com/docdieguito/status/870123209668087808;0
DoctorLecter_;2017-03-30 23:22;0.0;0.0;Ahora tengo un olor a yodopovidona pegado de la nariz. Me estoy enfermando.;;;;847650210117328896;https://twitter.com/DoctorLecter_/status/847650210117328896;0
doh1985;2017-03-06 09:14;0.0;0.0;@spvzla Buenas, Me ayudarian a conseguir: Dilantin y Fenobarbital de 100 mg y Quetiapina de 25 mg vivo en Barinas y no tengo esas medicinas;;@spvzla;;838739540080746497;https://twitter.com/doh1985/status/838739540080746497;2
donabeatrice28;2017-04-28 09:47;0.0;1.0;Si pero yo no consigo un alquiler low cost;;;;857954309102862336;https://twitter.com/donabeatrice28/status/857954309102862336;0
DonaMed_VE;2017-03-06 14:03;12.0;1.0;NIMOTOP (Nimodipino) Comprimidos 30Mg. en Miranda disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6255 …;;;;838812313813659648;https://twitter.com/DonaMed_VE/status/838812313813659648;1
DonaMed_VE;2017-03-07 14:47;4.0;0.0;BIOQUEL (Clorhidrato de procaina) ampolla 10Mg. en Miranda disponible para donación en este link -> http:// donamed.com/Compartir?idm= 1363 …;;;;839185767750586368;https://twitter.com/DonaMed_VE/status/839185767750586368;1
DonaMed_VE;2017-03-07 18:40;9.0;0.0;ASAPROL ( Ácido acétilsalicilico ) Comprimidos 81Mg. en Portuguesa disponible para donación en este link -> http:// donamed.com/Compartir?idm= 5789 …;;;;839244368041164805;https://twitter.com/DonaMed_VE/status/839244368041164805;1
DonaMed_VE;2017-03-13 17:08;49.0;5.0;TRADOL (Tramadol) Ampolla 50Mg. en Lara disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6332 …;;;;841395648662519809;https://twitter.com/DonaMed_VE/status/841395648662519809;1
DonaMed_VE;2017-03-14 14:08;6.0;0.0;ALDACTAZIDA ( Espironolactona -Hidroclorotiazida) Tabletas 25Mg. en Aragua disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6347 …;;;;841712656641855488;https://twitter.com/DonaMed_VE/status/841712656641855488;1
DonaMed_VE;2017-03-21 14:54;5.0;0.0;BETAHISTINA Comprimidos 16Mg. en Aragua disponible para donación en este link -> http:// donamed.com/Compartir?idm= 4534 …;;;;844260990757851136;https://twitter.com/DonaMed_VE/status/844260990757851136;1
DonaMed_VE;2017-03-21 15:02;1.0;0.0;ALDACTONE (Espironolactona) Pastillas 100Mg. en Vargas disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6361 …;;;;844263036806488071;https://twitter.com/DonaMed_VE/status/844263036806488071;1
DonaMed_VE;2017-03-21 20:42;10.0;1.0;ROSUCREST (rosuvastatina) Tabletas 10Mg. en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6261 …;;;;844348558241337344;https://twitter.com/DonaMed_VE/status/844348558241337344;1
DonaMed_VE;2017-03-23 21:02;7.0;0.0;AUXINA A ( VITAMINA A ) Cápsulas 50Mg. en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6429 …;;;;845078215383244803;https://twitter.com/DonaMed_VE/status/845078215383244803;1
DonaMed_VE;2017-03-25 12:30;28.0;3.0;#25MARZO . #TRILEPTAL suspensión aparece disponible en algunos Fundafarmacia del país. Teléfonos y direcciones en http://www. fundafarmacia.com pic.twitter.com/DYPhkCyUtW;;;#25MARZO #TRILEPTAL;845674384102772736;https://twitter.com/DonaMed_VE/status/845674384102772736;1
DonaMed_VE;2017-03-30 11:51;0.0;0.0;EMTHEXATE (Metotrexato) Comprimidos 2.5Mg. en Distrito Capital disponible para donación en este link-> http:// donamed.com/Compartir?idm= 6425 …;;;;847476460776337408;https://twitter.com/DonaMed_VE/status/847476460776337408;1
DonaMed_VE;2017-03-30 20:24;12.0;0.0;ACIDO FOLICO Gotas 10Mg. en Lara disponible para donación en este link -> http:// donamed.com/Compartir?idm= 5503 …;;;;847605458219040768;https://twitter.com/DonaMed_VE/status/847605458219040768;1
DonaMed_VE;2017-04-01 15:21;15.0;0.0;ERVOSTAL (Ergotamina, Fenobarbital ) Comprimidos 20Mg. en Mérida disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6518 …;;;;848254061111595010;https://twitter.com/DonaMed_VE/status/848254061111595010;1
DonaMed_VE;2017-04-03 17:33;4.0;0.0;ÁCIDO ACETILSALICÍLICO Comprimidos 100Mg. en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6313 …;;;;849011907071758340;https://twitter.com/DonaMed_VE/status/849011907071758340;1
DonaMed_VE;2017-04-10 12:52;15.0;0.0;DICLOFENAC SODICO Comprimidos 50Mg. en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 5953 …;;;;851478055642157056;https://twitter.com/DonaMed_VE/status/851478055642157056;1
DonaMed_VE;2017-04-19 15:24;14.0;0.0;FAZOL (secnidazol) Comprimidos 500Mg. en Miranda disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6369 … .;;;;854777810208137217;https://twitter.com/DonaMed_VE/status/854777810208137217;1
DonaMed_VE;2017-04-20 21:06;17.0;2.0;PEDIALYTE Solución 500Mg. en Aragua disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6393 … .;;;;855226289103527937;https://twitter.com/DonaMed_VE/status/855226289103527937;1
DonaMed_VE;2017-04-26 09:45;5.0;0.0;SESAREN XR 75 (VENLAFAXINA) Cápsulas 75Mg. en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6673 … .;;;;857229177954734082;https://twitter.com/DonaMed_VE/status/857229177954734082;1
DonaMed_VE;2017-04-29 20:00;7.0;0.0;AFOKLIN ( Ácido Fólico ) Gotas 10Mg. en Aragua disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6219 … .;;;;858470967261245442;https://twitter.com/DonaMed_VE/status/858470967261245442;1
DonaMed_VE;2017-05-02 17:00;5.0;0.0;BRADOL (Dipirona) Ampolla 1Mg. en Carabobo disponible para donación en este link -> http:// donamed.com/Compartir?idm= 5637 … .;;;;859512836552306690;https://twitter.com/DonaMed_VE/status/859512836552306690;1
DonaMed_VE;2017-05-03 14:28;8.0;0.0;VIAVOX ( Diclofenac sódico ) Supositorio 125Mg. en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6716 … .;;;;859836975276331008;https://twitter.com/DonaMed_VE/status/859836975276331008;1
DonaMed_VE;2017-05-16 22:10;11.0;3.0;SALBUROL (Budesonida) Gotas 1Mg. en Carabobo disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6847 … .;;;;864664406185082880;https://twitter.com/DonaMed_VE/status/864664406185082880;1
DonaMed_VE;2017-05-21 22:00;6.0;1.0;LETISAN ( VITAMINA C ) Jarabe 100Mg. en Yaracuy disponible para donación en este link -> http:// donamed.com/Compartir?idm= 2733 … .;;;;866473697560989696;https://twitter.com/DonaMed_VE/status/866473697560989696;1
DonaMed_VE;2017-05-22 07:00;8.0;0.0;OCUPRED 1% ( Prednisolona Acetato) Suspensión 1Mg. en Lara disponible para donación en este link -> http:// donamed.com/Compartir?idm= 5505 … .;;;;866609594424057857;https://twitter.com/DonaMed_VE/status/866609594424057857;1
DonaMed_VE;2017-05-28 16:00;5.0;1.0;PRIMPERAN (METOCLOPRAMIDA) Comprimidos 10Mg. en Lara disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6275 … .;;;;868919820464652289;https://twitter.com/DonaMed_VE/status/868919820464652289;1
DonaMed_VE;2017-05-29 18:00;6.0;0.0;POENTOBRAL PLUS ( TERRAMICINA / DEXAMETASONA) Gotas 5Mg. en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6818 … .;;;;869312409718140930;https://twitter.com/DonaMed_VE/status/869312409718140930;1
DonaMed_VE;2017-05-30 08:00;3.0;0.0;BRIOMON ( BROMURO DE PINAVERIO ) Tabletas 100Mg. en Nueva Esparta disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6510 … .;;;;869523800400027648;https://twitter.com/DonaMed_VE/status/869523800400027648;1
DonaMed_VE;2017-05-30 10:00;10.0;0.0;KATRIN (ketorolaco Trometamina) ampolla 30Mg. en Anzoátegui disponible para donación en este link -> http:// donamed.com/Compartir?idm= 403 … .;;;;869553994133319680;https://twitter.com/DonaMed_VE/status/869553994133319680;1
DonaMed_VE;2017-05-30 13:00;8.0;0.0;CAMPAL (diclofenac sodico) Tabletas 50Mg. en Táchira disponible para donación en este link -> http:// donamed.com/Compartir?idm= 5193 … .;;;;869599289768427525;https://twitter.com/DonaMed_VE/status/869599289768427525;1
DonaMed_VE;2017-05-30 18:00;9.0;2.0;ASAPROL ( Ácido acétilsalicilico ) Comprimidos 81Mg. en Portuguesa disponible para donación en este link -> http:// donamed.com/Compartir?idm= 5789 … .;;;;869674794370953216;https://twitter.com/DonaMed_VE/status/869674794370953216;1
DonaMed_VE;2017-06-01 17:00;2.0;0.0;FARBICIL (Terbinafina) Comprimidos 250Mg. en Portuguesa disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6932 … .;;;;870384470339223552;https://twitter.com/DonaMed_VE/status/870384470339223552;1
DonaMed_VE;2017-06-02 13:00;9.0;1.0;KELAC (KETOLAC RROMETAMINA) Ampolla 30Mg. en Lara disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6803 … .;;;;870686456422871040;https://twitter.com/DonaMed_VE/status/870686456422871040;1
DonaMed_VE;2017-06-03 22:00;10.0;0.0;DESLORAT (DESLORATADINA) Tabletas 5Mg. en Lara disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6027 … .;;;;871184742242275329;https://twitter.com/DonaMed_VE/status/871184742242275329;1
DonaMed_VE;2017-06-04 13:00;9.0;0.0;LIPONTAL ( gemfibrozil ) Tabletas 900Mg. en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 5991 … .;;;;871411236939935750;https://twitter.com/DonaMed_VE/status/871411236939935750;1
DonaMed_VE;2017-06-04 15:00;9.0;0.0;LACTULONA JARABE jarabe en Distrito Capital disponible para donación en este link -> http:// donamed.com/Compartir?idm= 1208 … .;;;;871441434179710976;https://twitter.com/DonaMed_VE/status/871441434179710976;1
DonaMed_VE;2017-06-04 18:00;6.0;1.0;FITEX ( Tadalafilo ) Tabletas 5Mg. en Miranda disponible para donación en este link -> http:// donamed.com/Compartir?idm= 6915 … .;;;;871486732549726211;https://twitter.com/DonaMed_VE/status/871486732549726211;1
DonanteX;2017-03-17 18:35;0.0;0.0;@dulcemrn hola, aún tienes disponible el Esmeron ?;;@dulcemrn;;842867063353950208;https://twitter.com/DonanteX/status/842867063353950208;2
Donatumed;2017-03-03 11:31;2.0;2.0;#OjoAlDato Farmacia Las Villas,abajo de la plaza de la parroquia 0274-2710011 #Mérida #Captopril #Norvasc #Budecort #Glibenclamida pic.twitter.com/uCGai9hFQ6;;;#OjoAlDato #M #Captopril #Norvasc #Budecort #Glibenclamida;837686777133559811;https://twitter.com/Donatumed/status/837686777133559811;2
Donatumed;2017-05-17 10:01;6.0;2.0;#17M #OjoAlDato CLOPIDOGREL TAB.REC. 75MG en @LocatelVzla_ATC Alto Prado, confirmar disponibilidad con el establecimiento al 0212-9753235.;;@LocatelVzla_ATC;#17M #OjoAlDato;864843301572272129;https://twitter.com/Donatumed/status/864843301572272129;1
doncastersking;2017-05-30 07:08;0.0;0.0;Le ofrecieron al a reina de UK sentarse en el trono de hierro y ella dijo que no porque sólo se sienta en el suyo ya me jodería;;;;869510836867522560;https://twitter.com/doncastersking/status/869510836867522560;0
donesenxarxa;2017-05-22 04:30;1.0;3.0;"Quin debat públic revela el #masclisme en la política? A No és #política per a dones"" @taniaverge et dona la http:// bit.ly/2q20c4A pic.twitter.com/X3gf4YWQ4i""";;@taniaverge;#masclisme #pol;866571912281030658;https://twitter.com/donesenxarxa/status/866571912281030658;0
